"base","in_path","bytes","out_exists","out_count","out_sample","telemetry_present","ball_jsonl","red_ball_jsonl","folder"
"006__Cross__0_30_29-0_30_37","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\006__Cross__0_30_29-0_30_37.mp4","2916503","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"006__Cross__0_30_29-0_30_37.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\006__Cross__0_30_29-0_30_37.__CINEMATIC.mp4","4317983","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"006__Cross__0_30_29-0_30_37.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\006__Cross__0_30_29-0_30_37.__CINEMATIC.__CINEMATIC.mp4","3612855","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"006__Cross__0_30_29-0_30_37.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\006__Cross__0_30_29-0_30_37.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3047794","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"006__Cross__0_30_29-0_30_37.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\006__Cross__0_30_29-0_30_37.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2384295","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"006__Cross__0_30_29-0_30_37.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\006__Cross__0_30_29-0_30_37.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1233426","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"006__Cross__0_30_29-0_30_37.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\006__Cross__0_30_29-0_30_37.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","680446","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"006__Cross__0_30_29-0_30_37.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\006__Cross__0_30_29-0_30_37.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","568514","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"006__DEFENSE__t699.30-t711.50","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\006__DEFENSE__t699.30-t711.50.mp4","18432731","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"006__DEFENSE__t699.30-t711.50","C:\Users\scott\soccer-video\out\atomic_clips\misc\006__DEFENSE__t699.30-t711.50.mp4","17553281","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\006__DEFENSE__t699.30-t711.50.__CINEMATIC.mp4","8714159","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\006__DEFENSE__t699.30-t711.50.__CINEMATIC.mp4","7429463","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.mp4","7159307","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.mp4","5308215","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","6912911","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4702895","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","6105465","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4329198","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2889926","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2295674","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1099744","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1251082","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","872987","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1008689","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\006__DEFENSE__t699.30-t711.50.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","952320","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"006__GOAL__t2.035.00-t2.054.00","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\006__GOAL__t2.035.00-t2.054.00.mp4","35189611","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"006__GOAL__t2.035.00-t2.054.00.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.mp4","12980497","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.mp4","10149082","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","8019131","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","6044184","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2991626","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1474021","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1193630","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival"
"007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.mp4","9715744","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.mp4","4198648","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.mp4","3414552","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2751298","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","2186675","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1196168","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","762511","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","647877","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"007__2025-09-20__TSC_vs_Greenwood__DRIBBLING_SHOT__t44340.00-t45120.00","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-09-20__TSC_vs_Greenwood__DRIBBLING_SHOT__t44340.00-t45120.00.mp4","3039710","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00.mp4","866337","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.mp4","29552762","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.mp4","2635807","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.mp4","13046796","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.mp4","13046796","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.mp4","7962072","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.mp4","9574439","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","7174014","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","7962072","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","5780328","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","7174014","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3918969","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3918969","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1552990","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1552990","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1149555","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"007__Cross, Pressure & Shot__0_42_24-0_42_45","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\007__Cross, Pressure & Shot__0_42_24-0_42_45.mp4","7870668","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.mp4","8106076","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
"007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.__CINEMATIC.mp4","6088702","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025"
